# t_departure_s x_departure_km y_departure_km z_departure_km vx_departure_km_s vy_departure_km_s vz_departure_km_s t_maneuver_s dx_maneuver_km dy_maneuver_km dz_maneuver_km dvx_maneuver_km_s dvy_maneuver_km_s dvz_maneuver_km_s tof_s DV1_km_s DV2_km_s DVtotal_km_s E_SOI_km2_s2 h_moon_km
-4.402773503554621711e+06 -8.512605816592869814e+03 -7.259477365052193818e+03 0.000000000000000000e+00 6.358467101041732406e+00 -8.927516451833051647e+00 0.000000000000000000e+00 -3.602506091143792029e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.620895679565975467e-01 3.631423318577854942e-01 0.000000000000000000e+00 8.002674124108300311e+05 3.162703035367137705e+00 4.478429354347190916e-01 3.610545970801856797e+00 2.772139978759165235e-02 1.724169808949495200e+04
-4.525796539304883219e+06 -1.067232348583371095e+04 -2.320545972622913723e+03 0.000000000000000000e+00 1.474115520057805995e-01 -1.093625972723608086e+01 0.000000000000000000e+00 -3.855728168778079096e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.201458833211378252e-03 3.239162621634014694e-02 0.000000000000000000e+00 6.700683705268043559e+05 3.140763980489488905e+00 3.246634980920119762e-02 3.173230330298689950e+00 2.761800276825749495e-02 4.929211210032457529e+03
-2.899593469967603683e+06 -7.144838738902355544e+03 4.220980089581649736e+03 0.000000000000000000e+00 7.644561104565488208e-01 -1.091507080682698394e+01 0.000000000000000000e+00 -2.319139087311352603e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.794632945390125273e-02 3.192864147672760944e-02 0.000000000000000000e+00 5.804543826562509639e+05 3.156496257249582715e+00 5.760458883328175433e-02 3.214100846082864393e+00 2.752415578266620769e-02 5.477032035531142355e+03
-4.285295267484395765e+06 -8.103076227388324696e+03 -6.543205216845135510e+03 0.000000000000000000e+00 3.854923131144123882e+00 -1.024710073133885935e+01 0.000000000000000000e+00 -3.629891589910166804e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.579847656679466139e-01 4.121687678996249771e-01 0.000000000000000000e+00 6.554036775742290774e+05 3.153973696958048745e+00 4.414094237950192956e-01 3.595383120753067985e+00 2.742143002989630776e-02 1.952687903983390424e+04
-1.777118285067749210e+06 -6.338558639919890084e+03 -6.803302350681649841e+03 0.000000000000000000e+00 3.592745572917657171e+00 -1.033707125836826712e+01 0.000000000000000000e+00 -1.125431456152387429e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.055516461598400291e-01 2.924819759397890850e-01 0.000000000000000000e+00 6.516868289153617807e+05 3.153836241344466274e+00 3.109451016766390796e-01 3.464781343021105187e+00 2.732846011212863163e-02 1.032123747928920238e+04
-3.315627801529290620e+06 -1.316193584633719638e+03 6.603545445364557963e+03 0.000000000000000000e+00 6.738994616865844556e+00 8.660847436483727790e+00 0.000000000000000000e+00 -2.114310562291617971e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.107037133995832090e-01 -1.870916742775440289e-01 0.000000000000000000e+00 1.201317239237672649e+06 3.184639189610238397e+00 2.173904476844180367e-01 3.402029637294656350e+00 2.723932246428719881e-02 6.367985888389792308e+03
-2.450670140491139144e+06 -1.086562263419769988e+04 2.908234690154671171e+03 0.000000000000000000e+00 2.984813886169757513e+00 1.049606338294466568e+01 0.000000000000000000e+00 -1.940618974225433078e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.099646463409817310e-02 -1.680489610398048783e-01 0.000000000000000000e+00 5.100511662657060660e+05 3.139799767074796133e+00 1.729773494393203048e-01 3.312777116514116216e+00 2.713559420684065471e-02 1.256573909107066356e+03
-2.262463579379322939e+06 1.914475801729715613e+03 1.872395461074783611e+02 0.000000000000000000e+00 2.229230771666034006e+00 -1.072650661837460362e+01 0.000000000000000000e+00 -1.543716814022358041e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.348652151275342992e-01 6.428225991476826939e-01 0.000000000000000000e+00 7.187467653569647809e+05 3.157793736860843303e+00 6.568177222231282864e-01 3.814611459083971479e+00 2.702952558914823930e-02 7.751538045613634722e+02
-1.759325689924195176e+06 -5.236945793747863718e+03 -8.312285760882828072e+02 0.000000000000000000e+00 6.375120711175538801e+00 8.891456771473555065e+00 0.000000000000000000e+00 -1.171574145854635164e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.487370920379812500e-01 -3.323197759539555651e-01 0.000000000000000000e+00 5.877515440695600118e+05 3.147793195286844981e+00 4.150982708294487233e-01 3.562891466116293593e+00 2.693076064495159364e-02 1.165575144626662677e+03
-2.728811533313641790e+06 -8.188516329596730429e+03 5.055180798670662625e+02 0.000000000000000000e+00 5.726813119380564920e+00 -9.306066898861878656e+00 0.000000000000000000e+00 -2.181836449660761748e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.359046403474646114e-03 9.234983253525572144e-02 0.000000000000000000e+00 5.469750836528801592e+05 3.142274655978294806e+00 9.237995815772770403e-02 3.234654614136022399e+00 2.681698579658110468e-02 8.261564809996516487e+03
-3.027054005991609301e+06 -5.492701169675684469e+03 3.493895458246472117e+03 0.000000000000000000e+00 1.801190131550030493e+00 -1.078713211137964478e+01 0.000000000000000000e+00 -2.294379595275999978e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.476652953517594069e-02 7.292753705228621763e-02 0.000000000000000000e+00 7.326744107156093232e+05 3.155718030539099939e+00 7.701822281596298891e-02 3.232736253355062761e+00 2.673001906763769822e-02 6.484904529932969126e+03
-1.840796338854482397e+06 -7.185093222966612302e+03 -6.534721465185589295e+03 0.000000000000000000e+00 3.294727689256879977e+00 -1.044101432713671507e+01 0.000000000000000000e+00 -1.149815804369022371e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.445514367947568046e-02 2.584261810869848408e-01 0.000000000000000000e+00 6.909805344854599098e+05 3.157163194140363949e+00 2.718763733117020021e-01 3.429039567452066173e+00 2.662435484579567246e-02 9.944883541793007680e+03
-2.406654829191081226e+06 -1.117870703070872150e+04 1.234570792637509157e+03 0.000000000000000000e+00 1.081958463944795223e+00 1.084888659955997525e+01 0.000000000000000000e+00 -1.981884794284354197e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.270727517297789488e-02 -2.941289701135397783e-01 0.000000000000000000e+00 4.247700349067268544e+05 3.129990353040449591e+00 2.950041887937066565e-01 3.424994541834156081e+00 2.652768799909371866e-02 8.588220904660009580e+01
-3.485802382391306106e+06 8.251029776145694996e+03 -4.873936168405884928e+03 0.000000000000000000e+00 9.101392773298652372e+00 6.036805640464313782e+00 0.000000000000000000e+00 -3.063799567465515807e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.269433486888095208e-01 -4.152716497857435463e-01 0.000000000000000000e+00 4.220028149257904734e+05 3.130519634195988221e+00 7.520029957260220277e-01 3.882522629922010360e+00 2.643247682268979118e-02 3.559331248649278859e+04
-2.809877189605562016e+06 4.733395911577521474e+03 5.907738379102913314e+03 0.000000000000000000e+00 2.593317628974182831e+00 -1.064589805347631568e+01 0.000000000000000000e+00 -1.808943493855603738e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.193681021190476921e-01 5.493871670395106266e-01 0.000000000000000000e+00 1.000933695749958395e+06 3.170285223942900465e+00 5.622054812176794369e-01 3.732490705160580013e+00 2.634138383996790719e-02 2.270957174868109973e+02
-1.309175050096778432e+06 -2.187790798223989441e+03 -1.606974453393722570e+03 0.000000000000000000e+00 1.727994592263693008e-02 -1.091159574441660851e+01 0.000000000000000000e+00 -9.513647242674847366e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.318243255273909842e-03 5.613033563247576962e-02 0.000000000000000000e+00 3.578103258292936953e+05 3.137778071066501528e+00 5.614581323210533076e-02 3.193923884298607074e+00 2.624088632947519512e-02 3.719090377559531134e+03
-4.643477432671771385e+06 -8.166961787519107929e+03 4.645719371053224677e+03 0.000000000000000000e+00 9.164434480625697432e+00 5.936542357199621200e+00 0.000000000000000000e+00 -4.172349551775617059e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.701794190264523277e-01 -3.058425982427768752e-01 0.000000000000000000e+00 4.711278808961543837e+05 3.138391456159371984e+00 5.608996175573173204e-01 3.699291073716689304e+00 2.614197097361545957e-02 7.240325513942174211e+02
-3.691977229508895893e+06 -1.207631942205227006e+03 -5.533350762210365247e+03 0.000000000000000000e+00 6.057811684559649024e+00 -9.088050587582962692e+00 0.000000000000000000e+00 -3.170715555799992289e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.253740063646221037e-01 4.846839602231083344e-01 0.000000000000000000e+00 5.212616737089037197e+05 3.143129598530672197e+00 5.837694624724051318e-01 3.726899061003077218e+00 2.603234678576073907e-02 1.861049000939450343e+04
-2.024265050647927914e+06 -8.538611660414735525e+03 -1.505410547677574868e+02 0.000000000000000000e+00 5.751151881729642312e+00 9.316342814599135380e+00 0.000000000000000000e+00 -1.133684620164171560e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.049743675849515723e-01 -1.466646196910221522e-01 0.000000000000000000e+00 8.905804304837563541e+05 3.164801520443620397e+00 1.803611058930741085e-01 3.345162626336694700e+00 2.594519006124812108e-02 2.721189306168299026e+03
-4.714057226003633812e+06 -1.122753656212647184e+04 -5.267162736780412615e+02 0.000000000000000000e+00 -7.160454770237288935e-01 1.092404072752996314e+01 0.000000000000000000e+00 -3.603631522599944379e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.104652545855470958e-02 -1.722514454450193577e-01 0.000000000000000000e+00 1.110425703403689433e+06 3.177304829078968496e+00 1.726052901350505486e-01 3.349910119214019044e+00 2.585927308752989165e-02 2.734418638692550871e+02
-3.423778276261062128e+05 -9.433764075142551519e+03 3.805396149013421564e+03 0.000000000000000000e+00 -1.576437015812306441e-01 -1.092675536170774819e+01 0.000000000000000000e+00 -8.890908503603859572e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.343573210202808621e-02 7.492249569849815383e-02 0.000000000000000000e+00 2.534687425900675880e+05 3.134744740125376072e+00 7.611766719237356149e-02 3.210862407317749856e+00 2.574919505709789488e-02 2.750071318776484986e+03
-4.389429579756615683e+06 -9.594704238949641876e+03 -3.945834995384957892e+03 0.000000000000000000e+00 7.163147657866648643e-01 -1.094390775086037948e+01 0.000000000000000000e+00 -3.301640748532386497e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.496294096009431029e-03 7.696122997577520275e-03 0.000000000000000000e+00 1.087788831224228721e+06 3.173486712494181905e+00 1.146373946667169838e-02 3.184950451960853801e+00 2.564596869043339264e-02 7.036291847689773022e+03
-1.760665858511728235e+06 -5.689632255630960572e+03 -1.525987585456743773e+03 0.000000000000000000e+00 5.219767053116940225e+00 9.622766856564222593e+00 0.000000000000000000e+00 -1.071785890075790230e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.143324334126480379e-01 -1.948971133056831284e-01 0.000000000000000000e+00 6.888799684359378880e+05 3.155706269851806578e+00 2.259574962353448624e-01 3.381663766087151579e+00 2.555618907435269066e-02 2.042256463637136676e+03
-4.109493863265296444e+06 -6.331635283906171935e+03 -5.522093206945246493e+03 0.000000000000000000e+00 1.447841289146561738e+00 -1.081804410244786219e+01 0.000000000000000000e+00 -3.702294346922636963e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.364892237692924448e-02 3.164733261383253504e-01 0.000000000000000000e+00 4.071995163426595391e+05 3.127855462669221431e+00 3.194692388661575788e-01 3.447324701535379177e+00 2.545764151947518469e-02 1.598385590479155098e+03
-3.010146048257130198e+06 -4.685048483745267731e+03 8.247321952183481699e+03 0.000000000000000000e+00 6.046034008997184017e+00 9.146177727285904169e+00 0.000000000000000000e+00 -2.008895149232011521e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.610472106700119754e-02 -1.145521427485313437e-01 0.000000000000000000e+00 1.001250899025118793e+06 3.183430716266636207e+00 1.234821392467181367e-01 3.306912855513354454e+00 2.535034067201776681e-02 3.885839037631498286e+03
-3.225767795952114742e+06 -3.363427166026950999e+03 4.225859857336430650e+03 0.000000000000000000e+00 1.326319999153768414e+00 1.084677863727634417e+01 0.000000000000000000e+00 -2.778315121421527117e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.239275633088310347e-02 -1.372158027624909016e-01 0.000000000000000000e+00 4.474526745305875083e+05 3.134812385726351014e+00 1.377742970848752080e-01 3.272586682811226222e+00 2.524985077437210887e-02 2.198142335493933501e+02
-4.714057226003633812e+06 1.570087057401246739e+03 -2.079226475922486316e+03 0.000000000000000000e+00 -3.509410421974733740e+00 -1.038094023951311407e+01 0.000000000000000000e+00 -3.839596984573228285e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.572095120323783846e-01 5.241095728596140146e-01 0.000000000000000000e+00 8.744602414304055274e+05 3.161071821712530650e+00 6.342629422010219731e-01 3.795334763913552401e+00 2.514778403344555824e-02 3.969883627456861745e+02
-4.439444573085287586e+06 -1.005133486629218896e+04 -3.022166052806835069e+03 0.000000000000000000e+00 -1.283690280162934627e-01 -1.093595208628235937e+01 0.000000000000000000e+00 -3.821214937456072774e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.777303632932575317e-03 4.513889810708793249e-02 0.000000000000000000e+00 6.182296356292146957e+05 3.142104145371038548e+00 4.517387442455762792e-02 3.187278019795596329e+00 2.503806841696754742e-02 4.194623862449968328e+03
-4.308420196469076909e+06 -8.728742919496862669e+03 -3.351998666332706307e+03 0.000000000000000000e+00 -1.244901344364100382e+00 -1.084714979801035284e+01 0.000000000000000000e+00 -3.849350723859881982e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.696282439595772518e-03 6.567624762250709458e-02 0.000000000000000000e+00 4.590694726091951015e+05 3.128316238666766225e+00 6.584394103123934749e-02 3.194160179698005475e+00 2.493831680111719545e-02 1.368407241348927300e+03
-4.653906578052585945e+06 -8.385100385734192969e+03 4.641710881686199173e+03 0.000000000000000000e+00 -8.947057410493528096e+00 -6.335698701892477303e+00 0.000000000000000000e+00 -3.688789169448808301e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.458607796902866072e-01 1.781371950984738384e-01 0.000000000000000000e+00 9.651174086037776433e+05 3.172367939748811594e+00 3.036122251614176704e-01 3.475980164910229320e+00 2.483494332938339377e-02 1.314667064367923012e+04
-2.580421505597291514e+06 -1.009884701951959323e+04 4.724690455783478683e+03 0.000000000000000000e+00 3.571052718075067300e+00 1.030856556246940414e+01 0.000000000000000000e+00 -2.088050494981396012e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -9.504063024526684944e-02 -2.888406309465435529e-01 0.000000000000000000e+00 4.923710106158953859e+05 3.136952908792517203e+00 3.040750425191369177e-01 3.441027951311653954e+00 2.473331645225904443e-02 9.989648636858646569e+02
-3.621460194048664067e+06 1.648665258034247017e+03 4.843828929704129223e+03 0.000000000000000000e+00 9.709224646428406658e+00 5.132743304493870617e+00 2.152674074481027752e-86 -4.456708566363453865e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.949733201554587403e-02 4.879389541589966850e-01 -5.822549167925910122e-87 3.175789337412318680e+06 3.199900002035684032e+00 4.943725809380667968e-01 3.694272582973750829e+00 2.462295436085739503e-02 3.409759655380821641e+03
-3.079087182580742985e+06 -3.715941116727147801e+03 8.229004138342019360e+03 0.000000000000000000e+00 -6.265260661186546898e+00 -8.982132053368223623e+00 0.000000000000000000e+00 -2.379162098306146916e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.552423987834832042e-01 2.684388201597783796e-01 0.000000000000000000e+00 6.999250842745959526e+05 3.166525723495224653e+00 3.704160934753247258e-01 3.536941816970549546e+00 2.451814800491367366e-02 7.819621925151766845e+03
-2.633206940832791850e+06 -4.043094833292787825e+03 9.688487485294474027e+03 0.000000000000000000e+00 -1.092425325285008952e+01 -1.034868951944280191e+00 0.000000000000000000e+00 -1.488195528852173360e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.954068849254716578e-01 3.954698428317589970e-02 0.000000000000000000e+00 1.145011411980618490e+06 3.178781237911819879e+00 3.973796278275459892e-01 3.576160865739365757e+00 2.442349149939327183e-02 9.342622682114824784e+03
-2.459670745390052907e+06 -8.771173133127324036e+03 6.262154670068433006e+03 0.000000000000000000e+00 -8.302952453355977980e+00 -7.178454710338673550e+00 0.000000000000000000e+00 -1.309251927323943935e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.567038226844294502e-01 1.400361357641122240e-01 0.000000000000000000e+00 1.150418818066108739e+06 3.180259440173475838e+00 2.101575774595291213e-01 3.390417017633005070e+00 2.434527741469070042e-02 1.382037470949158160e+04
-3.056597754050308373e+06 6.354668898908583287e+03 1.968913454517282844e+02 0.000000000000000000e+00 -7.129791604689563300e+00 -8.334565622410122998e+00 0.000000000000000000e+00 -1.789811159101013327e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.245688180362815700e-01 3.732398604892829264e-01 0.000000000000000000e+00 1.266786594949295046e+06 3.177555021471770935e+00 4.946240098292118414e-01 3.672179031300982999e+00 2.424122189473800620e-02 4.425526783524597931e+02
-4.641532874813658185e+06 -9.903834615180019682e+03 2.971183231689553395e+03 0.000000000000000000e+00 6.437314933658500493e+00 8.828017350894400650e+00 0.000000000000000000e+00 -4.079313884733686224e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.205448374623155128e-01 -3.074500947516496940e-01 0.000000000000000000e+00 5.622189900799721945e+05 3.148725412620261732e+00 3.783722850501573531e-01 3.527097697670419141e+00 2.412704687685512939e-02 1.258117871147558162e+03
-3.348156770444125403e+06 7.957603783210808615e+03 -3.090841021780671326e+03 0.000000000000000000e+00 8.824808444881053759e+00 6.425834649393959985e+00 0.000000000000000000e+00 -2.932874374733121600e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.721089833541167513e-01 -4.173827975596697826e-01 0.000000000000000000e+00 4.152823957110039191e+05 3.129329163847530015e+00 7.081787122847009730e-01 3.837507876132231210e+00 2.402897432205205325e-02 3.789681138136459049e+04
-2.893108381608260795e+06 -4.194601181203314809e+03 1.017140514671131132e+04 0.000000000000000000e+00 -9.358902175351149211e+00 -5.739183487646938531e+00 0.000000000000000000e+00 -1.501325562507284572e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.843526614230985017e-01 1.251239518894489700e-01 0.000000000000000000e+00 1.391782819100976456e+06 3.185293803876669827e+00 2.228046388884502849e-01 3.408098442765119973e+00 2.390869289042256082e-02 1.663355406760346523e+04
-2.745133786413673311e+06 -8.689132582625174109e+03 2.132887504033951700e+03 0.000000000000000000e+00 3.251152997715245796e+00 -1.043962669469401305e+01 0.000000000000000000e+00 -2.251988343760927208e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.650883019611880387e-02 2.659748919083838592e-01 0.000000000000000000e+00 4.931454426527459873e+05 3.147957996307213069e+00 2.664867437605870082e-01 3.414444740067799966e+00 2.379320992541940002e-02 8.194851447529410507e+03
-3.788542530766303185e+06 -1.799384275585636260e+03 -6.603749608434538459e+03 0.000000000000000000e+00 6.144628572241388476e+00 -9.035247888940538985e+00 0.000000000000000000e+00 -3.250621189186812378e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.317306239080607400e-01 4.848400678231989946e-01 0.000000000000000000e+00 5.379213415794909233e+05 3.144828321139126803e+00 5.874649761519706859e-01 3.732293297291097378e+00 2.369994695456026715e-02 1.940372414548947563e+04
-4.714057226003633812e+06 -6.773118166930610641e+03 -6.232956445520805573e+03 0.000000000000000000e+00 -1.038871722782112883e+01 3.472803866763543468e+00 0.000000000000000000e+00 -3.789327712865087669e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.360250684874998894e-01 -1.766221365817812194e-01 0.000000000000000000e+00 9.247295131385461427e+05 3.172257244799661979e+00 4.704394110618734248e-01 3.642696655861535238e+00 2.359000026413268086e-02 1.104937873947836124e+03
-2.560945650469057262e+06 -2.821955857494172506e+03 -4.056416158337089200e+03 0.000000000000000000e+00 -1.080339469368414917e+01 -1.902109640031604876e+00 0.000000000000000000e+00 -1.484444090664998861e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.513557993084936215e-01 1.077845224346849207e-01 0.000000000000000000e+00 1.076501559804058401e+06 3.176365736442684273e+00 4.640469381925521053e-01 3.640412674635236545e+00 2.349839292830327789e-02 1.574419912829572695e+03
-1.820827911292450503e+06 -2.620146043090099738e+03 1.654640471713988518e+03 0.000000000000000000e+00 1.044750542299128782e+01 3.263738523934256008e+00 0.000000000000000000e+00 -1.221468273744057631e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.739772946219666716e-01 -1.719917996211309807e-01 0.000000000000000000e+00 5.993596375483927550e+05 3.148651682132572294e+00 5.991920509139513351e-01 3.747843733046523518e+00 2.338636624949176276e-02 2.257921742670406729e+03
-4.714057226003633812e+06 -1.304401034510280624e+03 5.651406617200732398e+03 0.000000000000000000e+00 9.413549160347198352e+00 -5.591128769197236892e+00 0.000000000000000000e+00 -3.979900772773559205e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.946988363735119743e-01 3.684415019339730701e-01 0.000000000000000000e+00 7.341564532300746068e+05 3.156951274663746254e+00 6.168274305319670914e-01 3.773778705195713457e+00 2.326340377715683042e-02 1.200395627996028452e+03
-2.124222803702688776e+06 -1.037443261602064740e+04 -2.507810633732139650e+03 0.000000000000000000e+00 3.735016212435473548e-01 1.090143636351327316e+01 0.000000000000000000e+00 -1.697900923515234841e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.621375287598128545e-02 -6.754822220024753188e-01 0.000000000000000000e+00 4.263218801874538767e+05 3.132222648507288376e+00 6.756767851744832631e-01 3.807899433681771750e+00 2.317551985774376350e-02 1.253284058099394827e+02
-3.699074787841222249e+06 5.522317889725755776e+03 -8.422780624935010565e+03 0.000000000000000000e+00 1.070736411037528413e+01 2.165055969392502000e+00 0.000000000000000000e+00 -3.272379530672424939e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.727167756725170644e-01 -1.557523581546425007e-01 0.000000000000000000e+00 4.266952571687970776e+05 3.131167870368975148e+00 7.882575800310854808e-01 3.919425450400060740e+00 2.307122183388905096e-02 3.328516996389980341e+04
-1.233315829972141190e+06 -1.956180980942217502e+03 -5.704447069303832905e+02 0.000000000000000000e+00 -1.861343449877401746e-01 -1.090210195443917307e+01 0.000000000000000000e+00 -9.723727781156626297e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.410546977391569978e-03 3.002634019019823075e-02 0.000000000000000000e+00 2.609430518564786180e+05 3.130506331123283026e+00 3.012294543944408348e-02 3.160629276562727075e+00 2.296948259497798642e-02 1.867842554262310387e+03
-2.874655671122009866e+06 1.837677288057255510e+03 1.057319833375431699e+04 0.000000000000000000e+00 9.957537675275162314e+00 -4.539338903129052305e+00 0.000000000000000000e+00 -1.990137958296138095e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.938314595838279031e-01 2.285785873664825107e-01 0.000000000000000000e+00 8.845177128258715384e+05 3.168015967012137057e+00 5.441669606629481182e-01 3.712182927675085065e+00 2.287508123585608663e-02 1.507913007131888662e+03
-4.714057226003633812e+06 -8.055396938297049928e+03 -5.640357046854961482e+03 0.000000000000000000e+00 -9.440041797199151929e+00 5.566688007824467377e+00 3.577217043449195618e-17 -3.525601608306712471e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.003503580265697304e-01 -2.563958673134113520e-01 3.514342507364707484e-19 1.188455617696921341e+06 3.180521178772850011e+00 3.949040115548144714e-01 3.575425190327664371e+00 2.275193932799581681e-02 2.318880876918617560e+02
-4.714057226003633812e+06 -8.391249724481995145e+03 5.424691940081557732e+03 0.000000000000000000e+00 8.882804970804256683e+00 6.441053557253773931e+00 -2.116403070806776216e-13 -3.830218389105291571e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.325477075221177081e-02 4.314825145142903162e-01 4.083623240202233259e-14 4.331035387093104422e+06 3.203909770416851543e+00 4.394411418888519161e-01 3.643350912305703293e+00 2.264645167013696128e-02 3.895154867203905724e+03
-1.977028176400428638e+06 -7.056839086174913973e+03 7.546310973017039032e+02 0.000000000000000000e+00 7.834739238264431194e+00 7.636290121767338235e+00 0.000000000000000000e+00 -1.347891740651842440e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.337740097347025037e-01 -3.142896340136376310e-01 0.000000000000000000e+00 6.291364357485860819e+05 3.152163700797169898e+00 4.584572647726367634e-01 3.610620965569806717e+00 2.251819166695030044e-02 1.216050315358448870e+03
-3.216043986624981277e+06 -2.144793668966338828e+03 7.515085582620727109e+03 0.000000000000000000e+00 -6.607948083945224482e+00 -8.728651866876711907e+00 0.000000000000000000e+00 -2.525093043787239585e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.248893772688285164e-01 2.186329560410504302e-01 0.000000000000000000e+00 6.909509428377418080e+05 3.163809041785466736e+00 3.136488505886947387e-01 3.477457892374161474e+00 2.240980309020084577e-02 8.725357675213870607e+03
-2.013858514614200918e+06 -8.818418392217858127e+03 -9.381204117688944280e+02 0.000000000000000000e+00 4.567161455516028923e+00 9.950766109655400982e+00 0.000000000000000000e+00 -9.933808319638405228e+05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.706690028549559424e-02 -7.154846028094044574e-02 0.000000000000000000e+00 1.020477682650360395e+06 3.166329825156676048e+00 8.564155107807247536e-02 3.251971376234748412e+00 2.232658089984310146e-02 3.479836845461910343e+03
-1.753569021740527125e+06 -6.149479321903952041e+03 -6.469650957886463402e+03 0.000000000000000000e+00 3.036125582334173068e+00 -1.050894479356071365e+01 0.000000000000000000e+00 -1.153942386374914553e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.009511859858222838e-01 3.408546090332502665e-01 0.000000000000000000e+00 5.996266353656125721e+05 3.150298744796958150e+00 3.554898120216020696e-01 3.505788556818560053e+00 2.220020138185147332e-02 1.102409055284207170e+04
-3.658971797859532293e+06 6.301456833914171511e+03 -7.812418069352917882e+03 0.000000000000000000e+00 1.045994083043386169e+01 3.149243111701849340e+00 0.000000000000000000e+00 -3.233364573525808752e+06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.496425294256734428e-01 -2.252791763702225447e-01 0.000000000000000000e+00 4.256072243337234249e+05 3.130988077717456353e+00 7.827609016997255642e-01 3.913748979417182028e+00 2.209052642062996410e-02 3.431434196636272827e+04
